entityId,entityType,currencyCode,ContextControlContentAvoidance,ContextControlTargeting,BrandSafety,SuspiciousActivity,Viewability,TRAQ,VideoBrandSafety,VideoSuspiciousActivity,VideoViewability
3087131,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3087134,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3088936,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
3089231,Advertiser,SGD,0.204,0.26744,0.055,0.027,0.109,0.15,0.082,0.055,0.164
3089232,Advertiser,USD,0.2,0.2,0.02,0.02,0.02,0.02,0.06,0.06,0.13
3090738,Advertiser,RUB,15.16664,15.16664,3.344605,3.344605,6.68921,10.033815,6.68921,6.68921,13.37842
3091332,Advertiser,CAD,0.25875,0.25875,0.065793,0.065793,0.131585,0.197378,0.131585,0.131585,0.26317
3093533,Advertiser,AUD,0.214,0.27137,0.057,0.029,0.114,0.15,0.086,0.057,0.171
3098441,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3102442,Advertiser,ARS,16.28695,16.28695,0.81,0.81,0.81,0.81,4.05,4.05,4.05
3102644,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3103441,Advertiser,ARS,16.28695,16.28695,0.81,0.81,0.81,0.81,4.05,4.05,4.05
3103931,Advertiser,SGD,0.26744,0.26744,0.068515,0.068515,0.13703,0.205545,0.13703,0.13703,0.27406
3105545,Advertiser,BRL,1.04369,1.04369,0.198032,0.198032,0.396065,0.594097,0.396065,0.396065,0.79213
3106032,Advertiser,EUR,0.16568,0.16568,0.03376,0.0422,0.0844,0.1266,0.0844,0.0844,0.1688
3107033,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
3109736,Advertiser,RUB,15.16664,15.16664,3.359185,3.359185,6.71837,10.077555,6.71837,6.71837,13.43674
3109838,Advertiser,RUB,15.16664,15.16664,3.357345,3.357345,6.71469,10.072035,6.71469,6.71469,13.42938
3111540,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
3111635,Advertiser,CAD,0.25875,0.25875,0.065123,0.065123,0.130245,0.195368,0.130245,0.130245,0.26049
3112240,Advertiser,NZD,0.226,0.28309,0.06,0.03,0.121,0.15,0.091,0.06,0.181
3112636,Advertiser,THB,6.0487,6.0487,0.65397,0.326985,0.980955,0.65397,3.26985,3.26985,3.26985
3112955,Advertiser,USD,0.2,0.2,0.05,0.01,0.01,0,0.1,0.1,0.2
3113631,Advertiser,ARS,16.28695,16.28695,0.81,0.81,0.81,0.81,4.05,4.05,4.05
3113632,Advertiser,ARS,16.28695,16.28695,0.81,0.81,0.81,0.81,4.05,4.05,4.05
3113633,Advertiser,ARS,16.28695,16.28695,0.81,0.81,0.82,0.82,4.05,4.05,4.05
3113634,Advertiser,ARS,16.28695,16.28695,0.81,0.81,0.81,0.81,4.05,4.05,4.05
3113635,Advertiser,ARS,16.28695,16.28695,0.81,0.81,0.81,0.81,4.05,4.05,4.05
3113636,Advertiser,ARS,16.28695,16.28695,0.81,0.81,0.81,0.81,4.05,4.05,4.05
3113831,Advertiser,CAD,0.25875,0.25875,0.065153,0.065153,0.130305,0.195458,0.130305,0.130305,0.26061
3114332,Advertiser,CAD,0.25875,0.25875,0.067,0.067,0.13,0.067,0.13,0.13,0.27
3116131,Advertiser,NZD,0.28309,0.28309,0.07469,0.07469,0.14938,0.22407,0.14938,0.14938,0.29876
3117035,Advertiser,CHF,0.17995,0.17995,0.049118,0.049118,0.098235,0.147353,0.098235,0.098235,0.19647
3117435,Advertiser,ARS,16.28695,16.28695,0.81,0.81,0.81,0.81,4.05,4.05,4.05
3117436,Advertiser,ARS,16.28695,16.28695,0.81,0.81,0.81,0.81,4.05,4.05,4.05
3120431,Advertiser,ARS,16.28695,16.28695,0.81,0.81,0.81,0.81,4.05,4.05,4.05
3121831,Advertiser,NZD,0.28309,0.28309,0.075317,0.075317,0.150635,0.225952,0.150635,0.150635,0.30127
3124338,Advertiser,EUR,0.16568,0.16568,0,0,0,0,0,0,0
3134034,Advertiser,CHF,0.17995,0.17995,0.049175,0.049175,0.09835,0.147525,0.09835,0.09835,0.1967
3138632,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3139140,Advertiser,USD,0.2,0.2,0.07,0.05,0.1,0.15,0.1,0.1,0.2
3142231,Advertiser,AUD,0.27137,0.27137,0.095277,0.068055,0.13611,0.204165,0.13611,0.13611,0.27222
3145131,Advertiser,MYR,0.8157,0.8157,0,0.205013,0.410025,0.615038,0.410025,0.410025,0.82005
3145341,Advertiser,BRL,1.04369,1.04369,0.20404,0.20404,0.40808,0.61212,0.40808,0.40808,0.81616
3145533,Advertiser,CAD,0.25875,0.25875,0.064817,0.064817,0.129635,0.194452,0.129635,0.129635,0.25927
3145834,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3149733,Advertiser,EUR,0.16568,0.16568,0.03376,0.0422,0.0844,0.1266,0.0844,0.0844,0.1688
3150136,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3153138,Advertiser,EUR,0.17,0.17,0.03,0.03,0.03,0.03,0.06,0.06,0.14
3155431,Advertiser,USD,0.2,0.2,0.05,0.01,0.01,0,0.1,0.1,0.2
3157834,Advertiser,NZD,0.28309,0.28309,0.074455,0.074455,0.14891,0.223365,0.14891,0.14891,0.29782
3157936,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0.15,4.44,2.96,8.88
3158632,Advertiser,HKD,1.55039,1.55039,0.39243,0.39243,0.78486,1.17729,0.78486,0.78486,1.56972
3160433,Advertiser,USD,0.2,0.2,0.05,0.01,0.01,0,0.1,0.1,0.2
3160935,Advertiser,GBP,0.14897,0.14897,0.038368,0.038368,0.076735,0.115103,0.076735,0.076735,0.15347
3160936,Advertiser,EUR,0.16568,0.16568,0.0427,0.0427,0.0854,0.1281,0.0854,0.0854,0.1708
3160937,Advertiser,EUR,0.16568,0.16568,0.0427,0.0427,0.0854,0.1281,0.0854,0.0854,0.1708
3161143,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3162034,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3162832,Advertiser,CAD,0.25875,0.25875,0.06456,0.06456,0.12912,0.19368,0.12912,0.12912,0.25824
3167332,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3167432,Advertiser,NZD,0.28333,0.28333,0.075522,0.075522,0.151045,0.226567,0.151045,0.151045,0.30209
3167631,Advertiser,AUD,0.27137,0.27137,0.097342,0.06953,0.13906,0.20859,0.13906,0.13906,0.27812
3167734,Advertiser,NZD,0.28309,0.28309,0.075522,0.075522,0.151045,0.226567,0.151045,0.151045,0.30209
3168031,Advertiser,CHF,0.17995,0.17995,0.048445,0.048445,0.09689,0.145335,0.09689,0.09689,0.19378
3168233,Advertiser,EUR,0.16568,0.16568,0.017,0.017,0.017,0.017,0.043,0.043,0.043
3168838,Advertiser,CAD,0.25875,0.25875,0.065203,0.065203,0.130405,0.195608,0.130405,0.130405,0.26081
3168931,Advertiser,CHF,0.17995,0.17995,0.048445,0.048445,0.09689,0.145335,0.09689,0.09689,0.19378
3169234,Advertiser,EUR,0.16568,0.16568,0.0431,0.0431,0.0862,0.1293,0.0862,0.0862,0.1724
3171538,Advertiser,GBP,0.14897,0.14897,0.038582,0.038582,0.077165,0.115747,0.077165,0.077165,0.15433
3172133,Advertiser,DKK,1.23302,1.23302,0.35,0.35,0.35,0.35,1.19,1.19,1.19
3172732,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0.15,4.44,2.96,8.88
3174431,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3176431,Advertiser,USD,0.2,0.2,0.07,0.05,0.1,0.15,0.1,0.1,0.2
3177131,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3177932,Advertiser,IDR,2826.000014,2826.000014,695.649996,280,280,280,280,1391.299992,1850
3178033,Advertiser,CAD,0.25875,0.25875,0.065908,0.065908,0.131815,0.197723,0.131815,0.131815,0.26363
3178131,Advertiser,MYR,0.8157,0.8157,0.20545,0.20545,0.4109,0.61635,0.4109,0.4109,0.8218
3178533,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3179246,Advertiser,HKD,1.55039,1.55039,0.392457,0.392457,0.784915,1.177372,0.784915,0.784915,1.56983
3179639,Advertiser,CHF,0.17995,0.17995,0.048702,0.048702,0.097405,0.146107,0.097405,0.097405,0.19481
3179933,Advertiser,GBP,0.14897,0.14897,0.038895,0.038895,0.07779,0.116685,0.07779,0.07779,0.15558
3180035,Advertiser,CHF,0.17995,0.17995,0.048725,0.048725,0.09745,0.146175,0.09745,0.09745,0.1949
3180241,Advertiser,EUR,0.16568,0.16568,0.06,0,0,0,0.07,0.07,0.14
3180631,Advertiser,EUR,0.16568,0.16568,0.03376,0.0422,0.0844,0.1266,0.0844,0.0844,0.1688
3181334,Advertiser,EUR,0.16568,0.16568,0.03376,0.0422,0.0844,0.1266,0.0844,0.0844,0.1688
3181636,Advertiser,EUR,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3182033,Advertiser,IDR,2826.000014,2826.000014,695.649996,280,280,280,280,1391.299992,1850
3185235,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0.15,4.44,2.96,8.88
3186531,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3186731,Advertiser,CAD,0.25875,0.25875,0.065988,0.065988,0.131975,0.197963,0.131975,0.131975,0.26395
3187331,Advertiser,USD,0.2,0.2,0.05,0.01,0.01,0,0.1,0.1,0.2
3187434,Advertiser,USD,0.2,0.2,0.05,0.01,0.01,0,0.1,0.1,0.2
3188232,Advertiser,EUR,0.16568,0.16568,0.03376,0.0422,0.0844,0.1266,0.0844,0.0844,0.1688
3189231,Advertiser,AUD,0.214,0.27137,0.057,0.029,0.114,0.15,0.086,0.057,0.171
3192136,Advertiser,CHF,0.17995,0.17995,0.048465,0.048465,0.09693,0.145395,0.09693,0.09693,0.19386
3192431,Advertiser,CAD,0.25875,0.25875,0.065867,0.065867,0.131735,0.197602,0.131735,0.131735,0.26347
3196336,Advertiser,RUB,15.16664,15.16664,3.492762,3.492762,6.985525,10.478287,6.985525,6.985525,13.97105
3197335,Advertiser,RUB,15.16664,15.16664,3.492762,3.492762,6.985525,10.478287,6.985525,6.985525,13.97105
3198033,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
3203531,Advertiser,ARS,16.28695,16.28695,0.819,0.81,0.81,0.81,4.05,4.05,4.05
3215236,Advertiser,USD,0.2,0.2,0.04,0.04,0.08,0.15,0.1,0.1,0.2
3215237,Advertiser,EUR,0.16568,0.16568,0.025,0.025,0.025,0.04,0.1,0.1,0.2
3215432,Advertiser,CHF,0.17995,0.17995,0.048652,0.048652,0.097305,0.145957,0.097305,0.097305,0.19461
3219935,Advertiser,GBP,0.14897,0.14897,0.038418,0.038418,0.076835,0.115253,0.076835,0.076835,0.15367
3222435,Advertiser,CAD,0.25875,0.25875,0.065282,0.065282,0.130565,0.195847,0.130565,0.130565,0.26113
3224031,Advertiser,CAD,0.25875,0.25875,0.065028,0.065028,0.130055,0.195083,0.130055,0.130055,0.26011
3225831,Advertiser,CHF,0.17995,0.17995,0.048405,0.048405,0.09681,0.145215,0.09681,0.09681,0.19362
3227532,Advertiser,MYR,0.8157,0.8157,0.207225,0.207225,0.41445,0.621675,0.41445,0.41445,0.8289
3227931,Advertiser,AUD,0.27137,0.27137,0.069528,0.069528,0.139055,0.208583,0.139055,0.139055,0.27811
3227932,Advertiser,AUD,0.27137,0.27137,0.069528,0.069528,0.139055,0.208583,0.139055,0.139055,0.27811
3228931,Advertiser,EUR,0.16568,0.16568,0.025,0.025,0.025,0.04,0.1,0.1,0.2
3229931,Advertiser,EUR,0.17,0.17,0.03,0.03,0.03,0.03,0.06,0.06,0.14
3232733,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3234636,Advertiser,CAD,0.25875,0.25875,0.065028,0.065028,0.130055,0.195083,0.130055,0.130055,0.26011
3235833,Advertiser,CHF,0.17995,0.17995,0.048405,0.048405,0.09681,0.145215,0.09681,0.09681,0.19362
3243432,Advertiser,CAD,0.25875,0.25875,0.065142,0.065142,0.130285,0.195427,0.130285,0.130285,0.26057
3243433,Advertiser,CAD,0.25875,0.25875,0.065142,0.065142,0.130285,0.195427,0.130285,0.130285,0.26057
3244231,Advertiser,NZD,0.28309,0.28309,0.076013,0.076013,0.152025,0.228038,0.152025,0.152025,0.30405
3246341,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
3249031,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0,0,0
3249132,Advertiser,EUR,0.16568,0.16568,0.017,0.017,0.017,0.017,0.043,0.043,0.043
3249133,Advertiser,EUR,0.16568,0.16568,0.017,0.017,0.017,0.017,0.043,0.043,0.043
3249134,Advertiser,EUR,0.16568,0.16568,0.017,0.017,0.017,0.017,0.043,0.043,0.043
3249135,Advertiser,EUR,0.16568,0.16568,0.017,0.017,0.017,0.017,0.043,0.043,0.043
3249136,Advertiser,EUR,0.16568,0.16568,0.017,0.017,0.017,0.017,0.043,0.043,0.043
3249137,Advertiser,EUR,0.16568,0.16568,0.017,0.017,0.017,0.017,0.043,0.043,0.043
3249138,Advertiser,EUR,0.16568,0.16568,0.017,0.017,0.017,0.017,0.043,0.043,0.043
3249139,Advertiser,EUR,0.16568,0.16568,0.017,0.017,0.017,0.017,0.043,0.043,0.043
3249140,Advertiser,EUR,0.16568,0.16568,0.017,0.017,0.017,0.017,0.043,0.043,0.043
3249731,Advertiser,EUR,0.17,0.17,0.03,0.03,0.03,0.03,0.06,0.06,0.14
3255131,Advertiser,AUD,0.214,0.27137,0.057,0.029,0.114,0.15,0.086,0.057,0.171
3255231,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3260835,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0,0,0
3261831,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0,0,0
3264231,Advertiser,CAD,0.25875,0.25875,0.064812,0.064812,0.129625,0.194437,0.129625,0.129625,0.25925
3266031,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
3267431,Advertiser,CAD,0.25875,0.25875,0.064595,0.064595,0.12919,0.193785,0.12919,0.12919,0.25838
3268231,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3270134,Advertiser,CAD,0.25875,0.25875,0.064595,0.064595,0.12919,0.193785,0.12919,0.12919,0.25838
3271433,Advertiser,CHF,0.17995,0.17995,0.048353,0.048353,0.096705,0.145058,0.096705,0.096705,0.19341
3271931,Advertiser,USD,0.2,0.2,0.02,0.02,0.03,0.02,0.1,0.1,0.1
3272434,Advertiser,USD,0.2,0.2,0.02,0.02,0.02,0.02,0.05,0.05,0.05
3272435,Advertiser,USD,0.2,0.2,0.02,0.02,0.02,0.02,0.05,0.05,0.05
3272436,Advertiser,USD,0.2,0.2,0.02,0.02,0.02,0.02,0.05,0.05,0.05
3272931,Advertiser,KRW,221.215,221.215,56.039,56.039,112.078,168.117,112.078,112.078,224.156
3274732,Advertiser,BRL,1.04369,1.04369,0.206145,0.206145,0.41229,0.618435,0.41229,0.41229,0.82458
3275638,Advertiser,USD,0.2,0.2,0.02,0.02,0.02,0.02,0.05,0.05,0.05
3275639,Advertiser,USD,0.2,0.2,0.02,0.02,0.02,0.02,0.05,0.05,0.05
3275640,Advertiser,USD,0.2,0.2,0.02,0.02,0.02,0.02,0.05,0.05,0.05
3277831,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0.15,4.44,2.96,8.88
3279632,Advertiser,NZD,0.28309,0.28309,0.07491,0.07491,0.14982,0.22473,0.14982,0.14982,0.29964
3280132,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3280135,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3282431,Advertiser,CHF,0.17995,0.17995,0.047955,0.047955,0.09591,0.143865,0.09591,0.09591,0.19182
3284331,Advertiser,EUR,0.16568,0.16568,0.03376,0.0422,0.0844,0.1266,0.0844,0.0844,0.1688
3285334,Advertiser,EUR,0.16568,0.16568,0.042608,0.042608,0.085215,0.127823,0.085215,0.085215,0.17043
3293332,Advertiser,EUR,0.17,0.17,0.03,0.03,0.03,0.03,0.06,0.06,0.14
3295732,Advertiser,USD,0.2,0.2,50000,50000,100000,150000,100000,100000,200000
3296433,Advertiser,EUR,0.17,0.17,0.03,0.03,0.03,0.03,0.06,0.06,0.14
3301331,Advertiser,CAD,0.25875,0.25875,0.064775,0.064775,0.12955,0.194325,0.12955,0.12955,0.2591
3301332,Advertiser,CAD,0.25875,0.25875,0.064775,0.064775,0.12955,0.194325,0.12955,0.12955,0.2591
3301333,Advertiser,CAD,0.25875,0.25875,0.064775,0.064775,0.12955,0.194325,0.12955,0.12955,0.2591
3301334,Advertiser,CAD,0.25875,0.25875,0.064775,0.064775,0.12955,0.194325,0.12955,0.12955,0.2591
3301631,Advertiser,USD,0.2,0.2,0.05,0.01,0.01,0,0.1,0.1,0.2
3306335,Advertiser,USD,0.2,0.2,0.05,0.01,0.01,0,0.1,0.1,0.2
3310031,Advertiser,EUR,0.16568,0.16568,0.03376,0.0422,0.0844,0.1266,0.0844,0.0844,0.1688
3312731,Advertiser,CAD,0.25875,0.25875,0.065068,0.065068,0.130135,0.195203,0.130135,0.130135,0.26027
3315931,Advertiser,USD,0.2,0.2,0.025,0.025,0.04,0.025,0.1,0.1,0.2
3316934,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3318132,Advertiser,THB,6.0487,6.0487,0.810762,0.810762,1.29722,0.810762,3.24305,3.24305,3.24305
3319833,Advertiser,EUR,0,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017
3320441,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
3324735,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
3329732,Advertiser,CAD,0.25875,0.25875,0.06414,0.06414,0.12828,0.19242,0.12828,0.12828,0.25656
3330131,Advertiser,USD,0.2,0.2,0.02,0.02,0.03,0.02,0.01,0.01,0.1
3334233,Advertiser,USD,0.2,0.2,0.1,0,0,0,0.1,0,0
3335240,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0,0,0
3337634,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0,0,0
3337737,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0,0,0
3337740,Advertiser,CHF,0.17995,0.17995,0.049202,0.049202,0.098405,0.147607,0.098405,0.098405,0.19681
3340831,Advertiser,NZD,0.28309,0.28309,0.075895,0.075895,0.15179,0.227685,0.15179,0.15179,0.30358
3341332,Advertiser,USD,0.2,0.2,0.02,0.02,0.02,0.02,0.06,0.06,0.13
3344034,Advertiser,USD,0.2,0.2,0.1,0,0,0,0.1,0,0
3344035,Advertiser,USD,0.2,0.2,0.1,0,0,0,0.1,0,0
3345236,Advertiser,KRW,221.215,221.215,55.92375,55.92375,111.8475,167.77125,111.8475,111.8475,223.695
3346832,Advertiser,USD,0.2,0.2,0.05,0.01,0.01,0,0.1,0.1,0.2
3348831,Advertiser,EUR,0.16568,0.16568,0.04493,0.04493,0.09,0.13479,0.08986,0.08986,0.15
3349132,Advertiser,EUR,0.16568,0.16568,0.043423,0.043423,0.086845,0.130268,0.086845,0.086845,0.17369
3349731,Advertiser,THB,6.0487,6.0487,0.813012,0.813012,1.30082,0.813012,3.25205,3.25205,3.25205
3349831,Advertiser,RUB,15.16664,15.16664,3.292638,3.292638,6.585275,9.877913,6.585275,6.585275,13.17055
3350734,Advertiser,EUR,0.16568,0.16568,0.043423,0.043423,0.086845,0.130268,0.086845,0.086845,0.17369
3350738,Advertiser,CHF,0.17995,0.17995,0.049605,0.049605,0.09921,0.148815,0.09921,0.09921,0.19842
3352933,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3353032,Advertiser,BRL,1.04369,1.04369,0.194862,0.194862,0.389725,0.584587,0.389725,0.389725,0.77945
3355933,Advertiser,KRW,221.215,221.215,56.52475,56.52475,113.0495,169.57425,113.0495,113.0495,226.099
3356335,Advertiser,CHF,0.17995,0.17995,0.049577,0.049577,0.099155,0.148732,0.099155,0.099155,0.19831
3356431,Advertiser,NZD,0.226,0.28309,0.06,0.03,0.121,0.15,0.091,0.06,0.181
3356531,Advertiser,AUD,0.214,0.27137,0.057,0.029,0.114,0.15,0.086,0.057,0.171
3358231,Advertiser,EUR,0.16568,0.16568,0.043387,0.043387,0.086775,0.130162,0.086775,0.086775,0.17355
3359333,Advertiser,RUB,15.16664,15.16664,3.331015,3.331015,6.66203,9.993045,6.66203,6.66203,13.32406
3362131,Advertiser,RUB,15.16664,15.16664,3.337005,3.337005,6.67401,10.011015,6.67401,6.67401,13.34802
3362544,Advertiser,EUR,0.17,0.17,0.03,0.03,0.03,0.03,0.06,0.06,0.14
3364332,Advertiser,CAD,0.25875,0.25875,0.064807,0.064807,0.129615,0.194422,0.129615,0.129615,0.25923
3367831,Advertiser,EUR,0.16568,0.16568,0.043525,0.043525,0.08705,0.130575,0.08705,0.08705,0.1741
3368934,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3371831,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
3375331,Advertiser,EUR,0.16568,0.16568,0.025,0.025,0.025,0.04,0.1,0.1,0.2
3375433,Advertiser,EUR,0.16568,0.16568,0.043503,0.043503,0.087005,0.130508,0.087005,0.087005,0.17401
3383332,Advertiser,EUR,0.16568,0.16568,0.043365,0.043365,0.08673,0.130095,0.08673,0.08673,0.17346
3383335,Advertiser,EUR,0.16568,0.16568,0.043365,0.043365,0.08673,0.130095,0.08673,0.08673,0.17346
3383531,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3387437,Advertiser,CHF,0.17995,0.17995,0.049462,0.049462,0.098925,0.148387,0.098925,0.098925,0.19785
3389731,Advertiser,CAD,0.25875,0.25875,0.065265,0.065265,0.13053,0.195795,0.13053,0.13053,0.26106
3395531,Advertiser,CHF,0.17995,0.17995,0.04949,0.04949,0.09898,0.14847,0.09898,0.09898,0.19796
3397532,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3403138,Advertiser,CHF,0.17995,0.17995,0.049535,0.049535,0.09907,0.148605,0.09907,0.09907,0.19814
3403233,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
3403840,Advertiser,CAD,0.25875,0.25875,0.065243,0.065243,0.130485,0.195728,0.130485,0.130485,0.26097
3403841,Advertiser,CAD,0.25875,0.25875,0.065243,0.065243,0.130485,0.195728,0.130485,0.130485,0.26097
3405331,Advertiser,INR,14.7335,14.7335,3.678562,3.678562,7.357125,11.035687,7.357125,7.357125,14.71425
3405733,Advertiser,CHF,0.17995,0.17995,0.049535,0.049535,0.09907,0.148605,0.09907,0.09907,0.19814
3408844,Advertiser,KRW,221.215,221.215,56.72225,56.72225,113.4445,170.16675,113.4445,113.4445,226.889
3409232,Advertiser,USD,0.2,0.2,0.1,0,0,0,0.1,0,0
3411533,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3412133,Advertiser,USD,0.2,0.2,0.05,0.01,0.01,0,0.1,0.1,0.2
3415131,Advertiser,CAD,0.25875,0.25875,0.064958,0.064958,0.129915,0.194873,0.129915,0.129915,0.25983
3415132,Advertiser,CAD,0.25875,0.25875,0.064958,0.064958,0.129915,0.194873,0.129915,0.129915,0.25983
3417331,Advertiser,COP,709.693999,709.693999,152.695,152.695,305.39,458.085,305.39,305.39,610.779999
3417332,Advertiser,COP,709.693999,709.693999,152.695,152.695,305.39,458.085,305.39,305.39,610.779999
3419234,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3419632,Advertiser,NZD,0.28309,0.28309,0.07592,0.07592,0.15184,0.22776,0.15184,0.15184,0.30368
3422331,Advertiser,USD,0.2,0.2,0.04,0.02,0.08,0.12,0.06,0.04,0.12
3422631,Advertiser,EUR,0.17,0.17,0.03,0.03,0.03,0.03,0.06,0.06,0.14
3423731,Advertiser,TWD,4.49,5.7094,1.2,0.6,2.4,0.15,1.8,1.2,3.59
3424431,Advertiser,USD,0.2,0.2,0.05,0.01,0.01,0,0.1,0.1,0.2
3425731,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0.15,4.44,2.96,8.88
3426831,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
3427934,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3432131,Advertiser,AUD,0.27137,0.27137,0.07023,0.07023,0.14046,0.21069,0.14046,0.14046,0.28092
3433531,Advertiser,COP,709.693999,709.693999,153.36325,153.36325,306.7265,460.089749,306.7265,306.7265,613.452999
3435631,Advertiser,CAD,0.25875,0.25875,0.065142,0.065142,0.130285,0.195427,0.130285,0.130285,0.26057
3437836,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3438834,Advertiser,CAD,0.25875,0.25875,0.065428,0.065428,0.130855,0.196283,0.130855,0.130855,0.26171
3442034,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
3442436,Advertiser,EUR,0.16568,0.16568,0.04,0.04,0.04,0.04,0.07,0.07,0.14
3442440,Advertiser,BRL,1.04369,1.04369,0.186163,0.186163,0.372325,0.558488,0.372325,0.372325,0.74465
3443836,Advertiser,CHF,0.17995,0.17995,0.049788,0.049788,0.099575,0.149363,0.099575,0.099575,0.19915
3444234,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
3445038,Advertiser,BRL,1.04369,1.04369,0.186163,0.186163,0.372325,0.558488,0.372325,0.372325,0.74465
3445438,Advertiser,EUR,0.16568,0.16568,0.043647,0.043647,0.087295,0.130942,0.087295,0.087295,0.17459
3453236,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
3456331,Advertiser,CAD,0.25875,0.25875,0.065505,0.065505,0.13101,0.196515,0.13101,0.13101,0.26202
3467131,Advertiser,BRL,1.04369,1.04369,0.186697,0.186697,0.373395,0.560092,0.373395,0.373395,0.74679
3468831,Advertiser,AUD,0.27137,0.27137,0.070795,0.113272,0.14159,0.212385,0.113272,0.14159,0.113272
3469931,Advertiser,KRW,221.215,221.215,56.60425,56.60425,113.2085,169.81275,113.2085,113.2085,226.417
3471932,Advertiser,GBP,0.14897,0.14897,0.038793,0.038793,0.077585,0.116378,0.077585,0.077585,0.15517
3472732,Advertiser,CAD,0.25875,0.25875,0.06515,0.06515,0.1303,0.19545,0.1303,0.1303,0.2606
3472733,Advertiser,CAD,0.25875,0.25875,0.06515,0.06515,0.1303,0.19545,0.1303,0.1303,0.2606
3472735,Advertiser,CAD,0.25875,0.25875,0.06515,0.06515,0.1303,0.19545,0.1303,0.1303,0.2606
3472736,Advertiser,CAD,0.25875,0.25875,0.06515,0.06515,0.1303,0.19545,0.1303,0.1303,0.2606
3472737,Advertiser,CAD,0.25875,0.25875,0.06515,0.06515,0.1303,0.19545,0.1303,0.1303,0.2606
